STATION,NAME,DATE,DAPR,DASF,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00480140,"ALTA 1 NNW, WY US",6/2/2003,,,,,0,0,0,67,37,38
USC00480140,"ALTA 1 NNW, WY US",6/3/2003,,,,,0,0,0,66,31,50
USC00480140,"ALTA 1 NNW, WY US",6/4/2003,,,,,0,0,0,65,33,39
USC00480140,"ALTA 1 NNW, WY US",6/5/2003,,,,,0,0,0,65,29,45
USC00480140,"ALTA 1 NNW, WY US",6/6/2003,,,,,0,0,0,63,40,40
USC00480140,"ALTA 1 NNW, WY US",6/7/2003,,,,,0,0,0,65,28,45
USC00480140,"ALTA 1 NNW, WY US",6/8/2003,,,,,0,0,0,74,37,55
USC00480140,"ALTA 1 NNW, WY US",6/9/2003,,,,,0,0,0,74,44,56
USC00480140,"ALTA 1 NNW, WY US",6/10/2003,,,,,0,0,0,73,51,58
USC00480140,"ALTA 1 NNW, WY US",6/11/2003,,,,,0,0,0,69,46,48
USC00480140,"ALTA 1 NNW, WY US",6/12/2003,,,,,0,0,0,74,44,52
USC00480140,"ALTA 1 NNW, WY US",6/13/2003,,,,,0.38,0,0,71,44,48
USC00480140,"ALTA 1 NNW, WY US",6/14/2003,,,,,0,0,0,77,43,59
USC00480140,"ALTA 1 NNW, WY US",6/15/2003,,,,,0,0,0,80,45,62
USC00480140,"ALTA 1 NNW, WY US",6/16/2003,,,,,0,0,0,77,47,63
USC00480140,"ALTA 1 NNW, WY US",6/17/2003,,,,,0,0,0,80,50,62
USC00480140,"ALTA 1 NNW, WY US",6/18/2003,,,,,0,0,0,80,51,60
USC00480140,"ALTA 1 NNW, WY US",6/19/2003,,,,,0,0,0,79,50,62
USC00480140,"ALTA 1 NNW, WY US",6/20/2003,,,,,0.35,0,0,68,45,45
USC00480140,"ALTA 1 NNW, WY US",6/21/2003,,,,,0,0,0,57,40,43
USC00480140,"ALTA 1 NNW, WY US",6/22/2003,,,,,0.06,0,0,55,37,39
USC00480140,"ALTA 1 NNW, WY US",6/23/2003,,,,,0.05,0,0,54,30,42
USC00480140,"ALTA 1 NNW, WY US",6/24/2003,,,,,0.1,0,0,54,38,42
USC00480140,"ALTA 1 NNW, WY US",6/25/2003,,,,,0,0,0,59,34,40
USC00480140,"ALTA 1 NNW, WY US",6/26/2003,,,,,0,0,0,69,37,52
USC00480140,"ALTA 1 NNW, WY US",6/27/2003,,,,,0,0,0,75,45,55
USC00480140,"ALTA 1 NNW, WY US",6/28/2003,,,,,0,0,0,77,49,57
USC00480140,"ALTA 1 NNW, WY US",6/29/2003,,,,,0,0,0,81,41,62
USC00480140,"ALTA 1 NNW, WY US",6/30/2003,,,,,0,0,0,84,55,62
USC00480140,"ALTA 1 NNW, WY US",7/1/2003,,,,,0,0,0,81,46,61
USC00480140,"ALTA 1 NNW, WY US",7/2/2003,,,,,0,0,0,79,50,57
USC00480140,"ALTA 1 NNW, WY US",7/3/2003,,,,,0,0,0,79,46,54
USC00480140,"ALTA 1 NNW, WY US",7/4/2003,,,,,0,0,0,78,44,55
USC00480140,"ALTA 1 NNW, WY US",7/5/2003,,,,,0,0,0,79,48,57
USC00480140,"ALTA 1 NNW, WY US",7/6/2003,,,,,0,0,0,79,47,63
USC00480140,"ALTA 1 NNW, WY US",7/7/2003,,,,,0,0,0,82,54,65
USC00480140,"ALTA 1 NNW, WY US",7/8/2003,,,,,0,0,0,73,56,56
USC00480140,"ALTA 1 NNW, WY US",7/9/2003,,,,,0,0,0,81,44,63
USC00480140,"ALTA 1 NNW, WY US",7/10/2003,,,,,0,0,0,87,55,66
USC00480140,"ALTA 1 NNW, WY US",7/11/2003,,,,,0,0,0,87,54,67
USC00480140,"ALTA 1 NNW, WY US",7/12/2003,,,,,0,0,0,89,54,66
USC00480140,"ALTA 1 NNW, WY US",7/13/2003,,,,,0,0,0,84,57,58
USC00480140,"ALTA 1 NNW, WY US",7/14/2003,,,,,0,0,0,84,50,63
USC00480140,"ALTA 1 NNW, WY US",7/15/2003,,,,,0,0,0,89,54,70
USC00480140,"ALTA 1 NNW, WY US",7/16/2003,,,,,0,0,0,89,56,66
USC00480140,"ALTA 1 NNW, WY US",7/17/2003,,,,,0,0,0,89,62,67
USC00480140,"ALTA 1 NNW, WY US",7/18/2003,,,,,0,0,0,91,55,61
USC00480140,"ALTA 1 NNW, WY US",7/19/2003,,,,,0,0,0,89,55,73
USC00480140,"ALTA 1 NNW, WY US",7/20/2003,,,,,0,0,0,90,55,67
USC00480140,"ALTA 1 NNW, WY US",7/21/2003,,,,,0,0,0,89,56,62
USC00480140,"ALTA 1 NNW, WY US",7/22/2003,,,,,0,0,0,92,55,64
USC00480140,"ALTA 1 NNW, WY US",7/23/2003,,,,,0,0,0,92,55,64
USC00480140,"ALTA 1 NNW, WY US",7/24/2003,,,,,0.1,0,0,90,62,66
USC00480140,"ALTA 1 NNW, WY US",7/25/2003,,,,,0,0,0,83,57,60
USC00480140,"ALTA 1 NNW, WY US",7/26/2003,,,,,0.35,0,0,78,55,58
USC00480140,"ALTA 1 NNW, WY US",7/27/2003,,,,,0,0,0,81,50,58
USC00480140,"ALTA 1 NNW, WY US",7/28/2003,,,,,0,0,0,84,50,57
USC00480140,"ALTA 1 NNW, WY US",7/29/2003,,,,,0,0,0,85,50,56
USC00480140,"ALTA 1 NNW, WY US",7/30/2003,,,,,0,0,0,86,51,68
USC00480140,"ALTA 1 NNW, WY US",7/31/2003,,,,,0,0,0,88,53,63
USC00480140,"ALTA 1 NNW, WY US",8/1/2003,,,,,0,0,0,86,57,63
USC00480140,"ALTA 1 NNW, WY US",8/2/2003,,,,,0,0,0,89,53,63
USC00480140,"ALTA 1 NNW, WY US",8/3/2003,,,,,0.05,0,0,74,52,53
USC00480140,"ALTA 1 NNW, WY US",8/4/2003,,,,,0,0,0,78,46,55
USC00480140,"ALTA 1 NNW, WY US",8/5/2003,,,,,0,0,0,85,49,52
USC00480140,"ALTA 1 NNW, WY US",8/6/2003,,,,,0,0,0,83,55,61
USC00480140,"ALTA 1 NNW, WY US",8/7/2003,,,,,0,0,0,84,52,56
USC00480140,"ALTA 1 NNW, WY US",8/8/2003,,,,,0,0,0,85,49,61
USC00480140,"ALTA 1 NNW, WY US",8/9/2003,,,,,0,0,0,85,56,64
USC00480140,"ALTA 1 NNW, WY US",8/10/2003,,,,,0,0,0,85,60,71
USC00480140,"ALTA 1 NNW, WY US",8/11/2003,,,,,0.17,0,0,89,59,70
USC00480140,"ALTA 1 NNW, WY US",8/12/2003,,,,,0,0,0,89,56,59
USC00480140,"ALTA 1 NNW, WY US",8/13/2003,,,,,0,0,0,88,55,69
USC00480140,"ALTA 1 NNW, WY US",8/14/2003,,,,,0.1,0,0,95,55,73
USC00480140,"ALTA 1 NNW, WY US",8/15/2003,,,,,0.1,0,0,89,57,57
USC00480140,"ALTA 1 NNW, WY US",8/16/2003,,,,,0.34,0,0,81,49,57
USC00480140,"ALTA 1 NNW, WY US",8/17/2003,,,,,0.05,0,0,66,41,41
USC00480140,"ALTA 1 NNW, WY US",8/18/2003,,,,,0,0,0,76,38,51
USC00480140,"ALTA 1 NNW, WY US",8/19/2003,,,,,0,0,0,81,45,63
USC00480140,"ALTA 1 NNW, WY US",8/20/2003,,,,,0,0,0,86,54,63
USC00480140,"ALTA 1 NNW, WY US",8/21/2003,,,,,0.13,0,0,82,58,58
USC00480140,"ALTA 1 NNW, WY US",8/22/2003,,,,,0.17,0,0,75,51,52
USC00480140,"ALTA 1 NNW, WY US",8/23/2003,,,,,0,0,0,75,46,57
USC00480140,"ALTA 1 NNW, WY US",8/24/2003,,,,,0,0,0,81,49,58
USC00480140,"ALTA 1 NNW, WY US",8/25/2003,,,,,0,0,0,82,47,51
USC00480140,"ALTA 1 NNW, WY US",8/26/2003,,,,,0,0,0,86,49,62
USC00480140,"ALTA 1 NNW, WY US",8/27/2003,,,,,0,0,0,72,50,50
USC00480140,"ALTA 1 NNW, WY US",8/28/2003,,,,,0,0,0,77,47,57
USC00480140,"ALTA 1 NNW, WY US",8/29/2003,,,,,0.2,0,0,59,44,45
USC00480140,"ALTA 1 NNW, WY US",8/30/2003,,,,,0.1,0,0,66,45,51
USC00480140,"ALTA 1 NNW, WY US",8/31/2003,,,,,0,0,0,74,42,56
USC00480140,"ALTA 1 NNW, WY US",9/1/2003,,,,,0,0,0,78,47,56
USC00480140,"ALTA 1 NNW, WY US",9/2/2003,,,,,0,0,0,79,47,57
USC00480140,"ALTA 1 NNW, WY US",9/3/2003,,,,,0,0,0,81,46,59
USC00480140,"ALTA 1 NNW, WY US",9/4/2003,,,,,0,0,0,82,48,57
USC00480140,"ALTA 1 NNW, WY US",9/5/2003,,,,,0.05,0,0,82,49,52
USC00480140,"ALTA 1 NNW, WY US",9/6/2003,,,,,0.06,0,0,69,48,54
USC00480140,"ALTA 1 NNW, WY US",9/7/2003,,,,,0,0,0,75,44,58
USC00480140,"ALTA 1 NNW, WY US",9/8/2003,,,,,0.17,0,0,58,39,39
USC00480140,"ALTA 1 NNW, WY US",9/9/2003,,,,,0.1,0,0,63,33,41
USC00480140,"ALTA 1 NNW, WY US",9/10/2003,,,,,0.74,0,0,47,36,41
USC00480140,"ALTA 1 NNW, WY US",9/11/2003,,,,,0.06,0,0,57,39,51
USC00480140,"ALTA 1 NNW, WY US",9/12/2003,,,,,0,0,0,57,30,30
USC00480140,"ALTA 1 NNW, WY US",9/13/2003,,,,,0,0,0,54,26,33
USC00480140,"ALTA 1 NNW, WY US",9/14/2003,,,,,0,0,0,65,26,47
USC00480140,"ALTA 1 NNW, WY US",9/15/2003,,,,,0,0,0,70,34,55
USC00480140,"ALTA 1 NNW, WY US",9/16/2003,,,,,0,0,0,60,47,47
USC00480140,"ALTA 1 NNW, WY US",9/17/2003,,,,,0.05,0,0,48,28,28
USC00480140,"ALTA 1 NNW, WY US",9/18/2003,,,,,0,0,0,53,25,36
USC00480140,"ALTA 1 NNW, WY US",9/19/2003,,,,,0,0,0,64,28,44
USC00480140,"ALTA 1 NNW, WY US",9/20/2003,,,,,0,0,0,62,37,42
USC00480140,"ALTA 1 NNW, WY US",9/21/2003,,,,,0,0,0,64,31,41
USC00480140,"ALTA 1 NNW, WY US",9/22/2003,,,,,0,0,0,72,36,51
USC00480140,"ALTA 1 NNW, WY US",9/23/2003,,,,,0,0,0,73,42,54
USC00480140,"ALTA 1 NNW, WY US",9/24/2003,,,,,0,0,0,72,36,50
USC00480140,"ALTA 1 NNW, WY US",9/25/2003,,,,,0,0,0,74,39,50
USC00480140,"ALTA 1 NNW, WY US",9/26/2003,,,,,0,0,0,72,41,48
USC00480140,"ALTA 1 NNW, WY US",9/27/2003,,,,,0,0,0,73,39,48
USC00480140,"ALTA 1 NNW, WY US",9/28/2003,,,,,0,0,0,75,41,54
USC00480140,"ALTA 1 NNW, WY US",9/29/2003,,,,,0,0,0,72,39,48
USC00480140,"ALTA 1 NNW, WY US",9/30/2003,,,,,0,0,0,73,35,54
USC00480140,"ALTA 1 NNW, WY US",10/1/2003,,,,,0,0,0,77,41,55
USC00480140,"ALTA 1 NNW, WY US",10/2/2003,,,,,0,0,0,71,41,42
USC00480140,"ALTA 1 NNW, WY US",10/3/2003,,,,,0,0,0,71,34,42
USC00480140,"ALTA 1 NNW, WY US",10/4/2003,,,,,0,0,0,70,40,51
USC00480140,"ALTA 1 NNW, WY US",10/5/2003,,,,,0,0,0,71,36,48
USC00480140,"ALTA 1 NNW, WY US",10/6/2003,,,,,0,0,0,71,40,49
USC00480140,"ALTA 1 NNW, WY US",10/7/2003,,,,,0,0,0,68,45,45
USC00480140,"ALTA 1 NNW, WY US",10/8/2003,,,,,0,0,0,68,44,51
USC00480140,"ALTA 1 NNW, WY US",10/9/2003,,,,,0,0,0,74,44,47
USC00480140,"ALTA 1 NNW, WY US",10/10/2003,,,,,0.38,0,0,47,27,29
USC00480140,"ALTA 1 NNW, WY US",10/11/2003,,,,,0,0,0,51,21,44
USC00480140,"ALTA 1 NNW, WY US",10/12/2003,,,,,0,0,0,51,38,38
USC00480140,"ALTA 1 NNW, WY US",10/13/2003,,,,,0,0,0,45,29,32
USC00480140,"ALTA 1 NNW, WY US",10/14/2003,,,,,0,0,0,54,30,36
USC00480140,"ALTA 1 NNW, WY US",10/15/2003,,,,,0,0,0,50,28,43
USC00480140,"ALTA 1 NNW, WY US",10/16/2003,,,,,0,0,0,56,38,49
USC00480140,"ALTA 1 NNW, WY US",10/17/2003,,,,,0,0,0,70,41,51
USC00480140,"ALTA 1 NNW, WY US",10/18/2003,,,,,0,0,0,75,41,52
USC00480140,"ALTA 1 NNW, WY US",10/19/2003,,,,,0,0,0,71,42,50
USC00480140,"ALTA 1 NNW, WY US",10/20/2003,,,,,0,0,0,72,45,50
USC00480140,"ALTA 1 NNW, WY US",10/21/2003,,,,,0,0,0,74,44,45
USC00480140,"ALTA 1 NNW, WY US",10/22/2003,,,,,0,0,0,77,42,50
USC00480140,"ALTA 1 NNW, WY US",10/23/2003,,,,,0,0,0,60,35,36
USC00480140,"ALTA 1 NNW, WY US",10/24/2003,,,,,0,0,0,47,21,21
USC00480140,"ALTA 1 NNW, WY US",10/25/2003,,,,,0,0,0,47,14,27
USC00480140,"ALTA 1 NNW, WY US",10/26/2003,,,,,0,0,0,54,24,34
USC00480140,"ALTA 1 NNW, WY US",10/27/2003,,,,,0,0,0,51,30,45
USC00480140,"ALTA 1 NNW, WY US",10/28/2003,,,,,0,0,0,52,39,52
USC00480140,"ALTA 1 NNW, WY US",10/29/2003,,,,,0.52,4,3,53,21,21
USC00480140,"ALTA 1 NNW, WY US",10/30/2003,,,,,0,0,3,27,16,18
USC00480140,"ALTA 1 NNW, WY US",10/31/2003,,,,,0.1,0,3,28,,19
USC00480140,"ALTA 1 NNW, WY US",11/1/2003,,,,,0,0,3,35,13,18
USC00480140,"ALTA 1 NNW, WY US",11/2/2003,,,,,0,0,3,34,10,18
USC00480140,"ALTA 1 NNW, WY US",11/3/2003,,,,,0.05,0,3,30,17,24
USC00480140,"ALTA 1 NNW, WY US",11/4/2003,,,,,0.08,0,3,24,4,4
USC00480140,"ALTA 1 NNW, WY US",11/5/2003,,,,,0,0,3,30,6,9
USC00480140,"ALTA 1 NNW, WY US",11/6/2003,,,,,0,0,2,33,4,9
USC00480140,"ALTA 1 NNW, WY US",11/7/2003,,,,,0,0,2,36,6,16
USC00480140,"ALTA 1 NNW, WY US",11/8/2003,,,,,0,0,1,43,16,28
USC00480140,"ALTA 1 NNW, WY US",11/9/2003,,,,,0,0,1,37,23,32
USC00480140,"ALTA 1 NNW, WY US",11/10/2003,,,,,0.25,2,2,33,30,31
USC00480140,"ALTA 1 NNW, WY US",11/11/2003,,,,,0.31,4,6,36,22,24
USC00480140,"ALTA 1 NNW, WY US",11/12/2003,,,,,0,0,5,36,14,16
USC00480140,"ALTA 1 NNW, WY US",11/13/2003,,,,,0.18,3,6,38,13,31
USC00480140,"ALTA 1 NNW, WY US",11/14/2003,,,,,0.1,1,6,32,26,30
USC00480140,"ALTA 1 NNW, WY US",11/15/2003,,,,,0,0,6,35,28,28
USC00480140,"ALTA 1 NNW, WY US",11/16/2003,,,,,0.25,4,10,33,26,27
USC00480140,"ALTA 1 NNW, WY US",11/17/2003,,,,,0.5,4,14,29,19,21
USC00480140,"ALTA 1 NNW, WY US",11/18/2003,,,,,0,0,13,36,17,33
USC00480140,"ALTA 1 NNW, WY US",11/19/2003,,,,,0,0,10,46,25,41
USC00480140,"ALTA 1 NNW, WY US",11/20/2003,,,,,0,0,10,42,11,14
USC00480140,"ALTA 1 NNW, WY US",11/21/2003,,,,,0,0,10,25,8,13
USC00480140,"ALTA 1 NNW, WY US",11/22/2003,,,,,0.38,4,14,15,-7,-4
USC00480140,"ALTA 1 NNW, WY US",11/23/2003,,,,,0,0,14,16,-6,11
USC00480140,"ALTA 1 NNW, WY US",11/24/2003,,,,,0.08,0,14,21,3,10
USC00480140,"ALTA 1 NNW, WY US",11/25/2003,,,,,0.06,0,14,20,7,17
USC00480140,"ALTA 1 NNW, WY US",11/26/2003,,,,,0.04,0,12,25,12,13
USC00480140,"ALTA 1 NNW, WY US",11/27/2003,,,,,0,0,12,22,3,12
USC00480140,"ALTA 1 NNW, WY US",11/28/2003,,,,,0,0,11,36,9,28
USC00480140,"ALTA 1 NNW, WY US",11/29/2003,,,,,0,0,11,39,24,30
USC00480140,"ALTA 1 NNW, WY US",11/30/2003,,,,,0,0,11,37,27,32
USC00480140,"ALTA 1 NNW, WY US",12/1/2003,,,,,0,0,11,50,30,32
USC00480140,"ALTA 1 NNW, WY US",12/2/2003,,,,,0,0,11,38,22,28
USC00480140,"ALTA 1 NNW, WY US",12/3/2003,,,,,0,0,11,37,28,35
USC00480140,"ALTA 1 NNW, WY US",12/4/2003,,,,,0,0,11,37,18,22
USC00480140,"ALTA 1 NNW, WY US",12/5/2003,,,,,0,0,11,42,26,35
USC00480140,"ALTA 1 NNW, WY US",12/6/2003,,,,,0.1,0,11,40,32,37
USC00480140,"ALTA 1 NNW, WY US",12/7/2003,,,,,0.3,0,12,39,25,25
USC00480140,"ALTA 1 NNW, WY US",12/8/2003,,,,,0.13,0,12,25,16,19
USC00480140,"ALTA 1 NNW, WY US",12/9/2003,,,,,0,0,12,26,13,17
USC00480140,"ALTA 1 NNW, WY US",12/10/2003,,,,,0.1,2,14,25,10,22
USC00480140,"ALTA 1 NNW, WY US",12/11/2003,,,,,0.1,0,14,26,20,21
USC00480140,"ALTA 1 NNW, WY US",12/12/2003,,,,,0.1,0,14,24,21,23
USC00480140,"ALTA 1 NNW, WY US",12/13/2003,,,,,0.08,0,14,33,23,33
USC00480140,"ALTA 1 NNW, WY US",12/14/2003,,,,,0.46,5,19,37,18,18
USC00480140,"ALTA 1 NNW, WY US",12/15/2003,,,,,0,0,19,19,10,14
USC00480140,"ALTA 1 NNW, WY US",12/16/2003,,,,,0,0,19,25,8,20
USC00480140,"ALTA 1 NNW, WY US",12/17/2003,,,,,0,0,19,33,10,14
USC00480140,"ALTA 1 NNW, WY US",12/18/2003,,,,,0,0,19,38,9,21
USC00480140,"ALTA 1 NNW, WY US",12/19/2003,,,,,0,0,19,42,18,24
USC00480140,"ALTA 1 NNW, WY US",12/20/2003,,,,,0,0,19,42,22,32
USC00480140,"ALTA 1 NNW, WY US",12/21/2003,,,,,0.16,0,19,33,20,20
USC00480140,"ALTA 1 NNW, WY US",12/22/2003,,,,,0,0,19,24,3,6
USC00480140,"ALTA 1 NNW, WY US",12/23/2003,,,,,0,0,19,32,4,25
USC00480140,"ALTA 1 NNW, WY US",12/24/2003,,,,,0,0,19,39,16,29
USC00480140,"ALTA 1 NNW, WY US",12/25/2003,,,,,0,0,19,35,24,24
USC00480140,"ALTA 1 NNW, WY US",12/26/2003,,,,,0.75,4,23,26,17,17
USC00480140,"ALTA 1 NNW, WY US",12/27/2003,,,,,0.77,14,36,17,8,8
USC00480140,"ALTA 1 NNW, WY US",12/28/2003,,,,,0,0,36,16,0,14
USC00480140,"ALTA 1 NNW, WY US",12/29/2003,,,,,0.37,4,40,24,14,29
USC00480140,"ALTA 1 NNW, WY US",12/30/2003,,,,,0,0,38,24,19,22
USC00480140,"ALTA 1 NNW, WY US",12/31/2003,,,,,0.41,4,36,28,21,24
USC00480140,"ALTA 1 NNW, WY US",1/1/2004,,,,,0.8,4,33,29,20,20
USC00480140,"ALTA 1 NNW, WY US",1/2/2004,,,,,0.4,2,33,20,10,10
USC00480140,"ALTA 1 NNW, WY US",1/3/2004,,,,,0.4,2,31,17,5,7
USC00480140,"ALTA 1 NNW, WY US",1/4/2004,,,,,0.21,5,36,12,3,7
USC00480140,"ALTA 1 NNW, WY US",1/5/2004,,,,,0,0,33,10,-16,-1
USC00480140,"ALTA 1 NNW, WY US",1/6/2004,,,,,0,0,33,15,-1,14
USC00480140,"ALTA 1 NNW, WY US",1/7/2004,,,,,0.21,1,33,25,12,21
USC00480140,"ALTA 1 NNW, WY US",1/8/2004,,,,,0,0,30,33,21,32
USC00480140,"ALTA 1 NNW, WY US",1/9/2004,,,,,0,0,29,42,19,23
USC00480140,"ALTA 1 NNW, WY US",1/10/2004,,,,,0,0,28,39,20,27
USC00480140,"ALTA 1 NNW, WY US",1/11/2004,,,,,0,0,28,42,18,19
USC00480140,"ALTA 1 NNW, WY US",1/12/2004,,,,,0,0,27,41,16,19
USC00480140,"ALTA 1 NNW, WY US",1/13/2004,,,,,0,0,27,41,12,21
USC00480140,"ALTA 1 NNW, WY US",1/14/2004,,,,,0,0,27,38,16,19
USC00480140,"ALTA 1 NNW, WY US",1/15/2004,,,,,0,0,27,41,8,10
USC00480140,"ALTA 1 NNW, WY US",1/16/2004,,,,,0,0,26,29,5,6
USC00480140,"ALTA 1 NNW, WY US",1/17/2004,,,,,0,0,26,33,2,17
USC00480140,"ALTA 1 NNW, WY US",1/18/2004,,,,,0,0,26,29,6,14
USC00480140,"ALTA 1 NNW, WY US",1/19/2004,,,,,0,0,26,21,4,12
USC00480140,"ALTA 1 NNW, WY US",1/20/2004,,,,,0,0,26,28,4,4
USC00480140,"ALTA 1 NNW, WY US",1/21/2004,,,,,0,0,26,16,-3,-2
USC00480140,"ALTA 1 NNW, WY US",1/22/2004,,,,,0,0,26,13,-5,4
USC00480140,"ALTA 1 NNW, WY US",1/23/2004,,,,,0,0,26,29,1,29
USC00480140,"ALTA 1 NNW, WY US",1/24/2004,,,,,0,0,26,29,23,24
USC00480140,"ALTA 1 NNW, WY US",1/25/2004,,,,,0,0,26,24,11,11
USC00480140,"ALTA 1 NNW, WY US",1/26/2004,,,,,0,0,26,18,3,16
USC00480140,"ALTA 1 NNW, WY US",1/27/2004,,,,,0,0,26,25,15,25
USC00480140,"ALTA 1 NNW, WY US",1/28/2004,,,,,0,0,26,28,24,26
USC00480140,"ALTA 1 NNW, WY US",1/29/2004,,,,,0.73,5,31,31,25,31
USC00480140,"ALTA 1 NNW, WY US",1/30/2004,,,,,0.33,2,33,34,16,17
USC00480140,"ALTA 1 NNW, WY US",1/31/2004,,,,,0,0,33,19,3,4
USC00480140,"ALTA 1 NNW, WY US",2/1/2004,,,,,0,0,33,18,0,5
USC00480140,"ALTA 1 NNW, WY US",2/2/2004,,,,,0,0,33,27,-2,17
USC00480140,"ALTA 1 NNW, WY US",2/3/2004,,,,,0,0,33,31,17,23
USC00480140,"ALTA 1 NNW, WY US",2/4/2004,,,,,0,0,33,27,18,19
USC00480140,"ALTA 1 NNW, WY US",2/5/2004,,,,,0,0,32,25,15,16
USC00480140,"ALTA 1 NNW, WY US",2/6/2004,,,,,0,0,32,25,7,14
USC00480140,"ALTA 1 NNW, WY US",2/7/2004,,,,,0.34,2,34,23,13,17
USC00480140,"ALTA 1 NNW, WY US",2/8/2004,,,,,0.34,2,36,23,12,14
USC00480140,"ALTA 1 NNW, WY US",2/9/2004,,,,,0,0,36,24,-3,-2
USC00480140,"ALTA 1 NNW, WY US",2/10/2004,,,,,0,0,36,18,-3,4
USC00480140,"ALTA 1 NNW, WY US",2/11/2004,,,,,0,0,36,20,-6,-3
USC00480140,"ALTA 1 NNW, WY US",2/12/2004,,,,,0,0,35,19,-7,0
USC00480140,"ALTA 1 NNW, WY US",2/13/2004,,,,,0,0,34,23,-3,1
USC00480140,"ALTA 1 NNW, WY US",2/14/2004,,,,,0,0,34,27,-3,22
USC00480140,"ALTA 1 NNW, WY US",2/15/2004,,,,,0,0,34,21,15,18
USC00480140,"ALTA 1 NNW, WY US",2/16/2004,,,,,0,0,33,37,13,27
USC00480140,"ALTA 1 NNW, WY US",2/17/2004,,,,,0,0,32,42,27,37
USC00480140,"ALTA 1 NNW, WY US",2/18/2004,,,,,0.25,0,31,45,33,33
USC00480140,"ALTA 1 NNW, WY US",2/19/2004,,,,,0,0,30,35,20,22
USC00480140,"ALTA 1 NNW, WY US",2/20/2004,,,,,0,0,30,33,6,6
USC00480140,"ALTA 1 NNW, WY US",2/21/2004,,,,,0,0,30,37,4,10
USC00480140,"ALTA 1 NNW, WY US",2/22/2004,,,,,0,0,30,43,2,12
USC00480140,"ALTA 1 NNW, WY US",2/23/2004,,,,,0,0,30,40,9,19
USC00480140,"ALTA 1 NNW, WY US",2/24/2004,,,,,0,0,30,43,21,28
USC00480140,"ALTA 1 NNW, WY US",2/25/2004,,,,,0,0,29,37,35,35
USC00480140,"ALTA 1 NNW, WY US",2/26/2004,,,,,0,0,28,38,25,26
USC00480140,"ALTA 1 NNW, WY US",2/27/2004,,,,,0,0,29,36,21,25
USC00480140,"ALTA 1 NNW, WY US",2/28/2004,,,,,0,0,29,35,26,27
USC00480140,"ALTA 1 NNW, WY US",2/29/2004,,,,,0.28,1,30,33,21,22
USC00480140,"ALTA 1 NNW, WY US",3/1/2004,,,,,0.1,1,31,30,10,10
USC00480140,"ALTA 1 NNW, WY US",3/2/2004,,,,,0.1,1,32,33,10,19
USC00480140,"ALTA 1 NNW, WY US",3/3/2004,,,,,0.1,1,33,30,19,21
USC00480140,"ALTA 1 NNW, WY US",3/4/2004,,,,,0.15,1,34,29,19,21
USC00480140,"ALTA 1 NNW, WY US",3/5/2004,,,,,0,0,34,29,19,24
USC00480140,"ALTA 1 NNW, WY US",3/6/2004,,,,,0.2,1,35,28,14,19
USC00480140,"ALTA 1 NNW, WY US",3/7/2004,,,,,0.25,1,36,41,15,25
USC00480140,"ALTA 1 NNW, WY US",3/8/2004,,,,,0,0,34,43,21,29
USC00480140,"ALTA 1 NNW, WY US",3/9/2004,,,,,0,0,31,50,23,34
USC00480140,"ALTA 1 NNW, WY US",3/10/2004,,,,,0,0,30,42,21,22
USC00480140,"ALTA 1 NNW, WY US",3/11/2004,,,,,0,0,29,41,17,25
USC00480140,"ALTA 1 NNW, WY US",3/12/2004,,,,,0,0,28,43,21,22
USC00480140,"ALTA 1 NNW, WY US",3/13/2004,,,,,0,0,28,38,22,33
USC00480140,"ALTA 1 NNW, WY US",3/14/2004,,,,,0,0,27,40,25,30
USC00480140,"ALTA 1 NNW, WY US",3/15/2004,,,,,0,0,26,43,27,34
USC00480140,"ALTA 1 NNW, WY US",3/16/2004,,,,,0,0,25,42,31,36
USC00480140,"ALTA 1 NNW, WY US",3/17/2004,,,,,0,0,24,43,33,39
USC00480140,"ALTA 1 NNW, WY US",3/18/2004,,,,,0,0,22,48,32,46
USC00480140,"ALTA 1 NNW, WY US",3/19/2004,,,,,0,0,21,48,40,41
USC00480140,"ALTA 1 NNW, WY US",3/20/2004,,,,,0,0,19,54,30,37
USC00480140,"ALTA 1 NNW, WY US",3/21/2004,,,,,0,0,15,61,33,45
USC00480140,"ALTA 1 NNW, WY US",3/22/2004,,,,,0,0,14,56,38,42
USC00480140,"ALTA 1 NNW, WY US",3/23/2004,,,,,0,0,13,57,39,44
USC00480140,"ALTA 1 NNW, WY US",3/24/2004,,,,,0,0,12,56,35,42
USC00480140,"ALTA 1 NNW, WY US",3/25/2004,,,,,0,0,11,53,33,45
USC00480140,"ALTA 1 NNW, WY US",3/26/2004,,,,,0.2,0,11,46,27,27
USC00480140,"ALTA 1 NNW, WY US",3/27/2004,,,,,0,0,9,37,22,26
USC00480140,"ALTA 1 NNW, WY US",3/28/2004,,,,,0,0,8,40,12,27
USC00480140,"ALTA 1 NNW, WY US",3/29/2004,,,,,0,0,6,51,22,33
USC00480140,"ALTA 1 NNW, WY US",3/30/2004,,,,,0,0,5,60,28,47
USC00480140,"ALTA 1 NNW, WY US",3/31/2004,,,,,0,0,3,61,37,51
USC00480140,"ALTA 1 NNW, WY US",4/1/2004,,,,,0,0,1,52,31,36
USC00480140,"ALTA 1 NNW, WY US",4/2/2004,,,,,0,0,0,52,42,43
